"","sub","game","Response","Reaction.Time","q_nr","age.cat"
"5513","8624044","general","Falso",3208.789,4,"Adults"
"5514","8624044","general","Vero",9294.53400004768,5,"Adults"
"5515","8624044","coordination","2",12371.3499999046,1,"Adults"
"5516","8624044","coordination","Niente",9328.71700009537,2,"Adults"
"5517","8624044","coordination","15",5986.19000004768,3,"Adults"
"5518","8624044","coordination","15",5538.55899999999,4,"Adults"
"5519","8624044","coordination","R2",5889.47300009537,5,"Adults"
"5520","8624044","competition","4",8313.76800004768,1,"Adults"
"5521","8624044","competition","15",12988.5699999523,2,"Adults"
"5522","8624044","competition","15",5770.35099990464,3,"Adults"
"5523","8624044","competition","4",7744.80600004768,4,"Adults"
"5524","8624044","competition","R1",12864.545,5,"Adults"
"5525","8624044","lottery","10",9436.85200000001,1,"Adults"
"5526","8624044","lottery","R1",6053.27000009536,2,"Adults"
"5527","8624044","lottery","15",4133.00899999999,3,"Adults"
"5528","8624113","general","Vero",3778.61700019073,1,"Adults"
"5529","8624113","general","Falso",2389.28999990463,2,"Adults"
"5530","8624113","general","Falso",2591.06700009537,3,"Adults"
"5531","8624113","general","Falso",3522.96600019074,4,"Adults"
"5532","8624113","general","Vero",5954.95100019074,5,"Adults"
"5533","8624113","coordination","2",28145.95,1,"Adults"
"5534","8624113","coordination","Niente",10320.8880002861,2,"Adults"
"5535","8624113","coordination","15",4686.69099990463,3,"Adults"
"5536","8624113","coordination","15",5564.35900019073,4,"Adults"
"5537","8624113","coordination","R2",9884.42600009537,5,"Adults"
"5538","8624113","competition","4",7614.55400019074,1,"Adults"
"5539","8624113","competition","15",10911.874,2,"Adults"
"5540","8624113","competition","15",4458.04099990464,3,"Adults"
"5541","8624113","competition","4",6168.07000000001,4,"Adults"
"5542","8624113","competition","R1",10286.208,5,"Adults"
"5543","8624113","lottery","10",14656.805,1,"Adults"
"5544","8624113","lottery","R1",7365.33200028611,2,"Adults"
"5545","8624113","lottery","15",5033.05200000003,3,"Adults"
"5546","8624006","general","Vero",2925.23699992847,1,"Adults"
"5547","8624006","general","Falso",2491.62699990463,2,"Adults"
"5548","8624006","general","Falso",2640.90999992847,3,"Adults"
"5549","8624006","general","Falso",3576.72199992847,4,"Adults"
"5550","8624006","general","Vero",2973.96399992848,5,"Adults"
"5551","8624006","coordination","2",14292.2549999523,1,"Adults"
"5552","8624006","coordination","Niente",4840.46299992848,2,"Adults"
"5553","8624006","coordination","15",2776.56299997616,3,"Adults"
"5554","8624006","coordination","15",20441.7489999285,4,"Adults"
"5555","8624006","coordination","R2",9191.12899990463,5,"Adults"
"5556","8624006","competition","4",13841.3679999285,1,"Adults"
"5557","8624006","competition","15",3141.98799992847,2,"Adults"
"5558","8624006","competition","15",5008.31999992847,3,"Adults"
"5559","8624006","competition","4",8090.45499995232,4,"Adults"
"5560","8624006","competition","R1",17958.0849999762,5,"Adults"
"5561","8624006","lottery","10",5523.75299990462,1,"Adults"
"5562","8624006","lottery","R1",8773.54699995232,2,"Adults"
"5563","8624006","lottery","15",5524.56799995233,3,"Adults"
"5564","8624063","general","Vero",7433.86199980927,1,"Adults"
"5565","8624063","general","Falso",3297.375,2,"Adults"
"5566","8624063","general","Falso",4616.09799980927,3,"Adults"
"5567","8624063","general","Falso",3703.6689997139,4,"Adults"
"5568","8624063","general","Vero",4706.64100009537,5,"Adults"
"5569","8624063","coordination","2",15899.5939998093,1,"Adults"
"5570","8624063","coordination","Niente",7241.53499980927,2,"Adults"
"5571","8624063","coordination","15",6341.77800009536,3,"Adults"
"5572","8624063","coordination","15",12093.9410000954,4,"Adults"
"5573","8624063","coordination","R2",17137.7560000954,5,"Adults"
"5574","8624063","competition","4",8255.72699971389,1,"Adults"
"5575","8624063","competition","15",11323.7119998093,2,"Adults"
"5576","8624063","competition","15",10343.3709997139,3,"Adults"
"5577","8624063","competition","4",17070.9289999046,4,"Adults"
"5578","8624063","competition","R1",12236.3039997139,5,"Adults"
"5579","8624063","lottery","10",12887.5989999046,1,"Adults"
"5580","8624063","lottery","R1",12034.1120000954,2,"Adults"
"5581","8624063","lottery","15",7935.47100009536,3,"Adults"
"5582","8624033","general","Vero",3353,1,"Adults"
"5583","8624033","general","Falso",2949,2,"Adults"
"5584","8624033","general","Falso",3150,3,"Adults"
"5585","8624033","general","Falso",3534,4,"Adults"
"5586","8624033","general","Vero",2955,5,"Adults"
"5587","8624033","coordination","2",53942,1,"Adults"
"5588","8624033","coordination","Niente",7772,2,"Adults"
"5589","8624033","coordination","15",7291,3,"Adults"
"5590","8624033","coordination","15",7928,4,"Adults"
"5591","8624033","coordination","R2",7991,5,"Adults"
"5592","8624033","competition","4",9464,1,"Adults"
"5593","8624033","competition","15",6169,2,"Adults"
"5594","8624033","competition","15",6066.00000000003,3,"Adults"
"5595","8624033","competition","4",5537,4,"Adults"
"5596","8624033","competition","R1",8308,5,"Adults"
"5597","8624033","lottery","10",6308,1,"Adults"
"5598","8624033","lottery","R1",7421,2,"Adults"
"5599","8624033","lottery","15",4726,3,"Adults"
"5600","8624051","general","Vero",6590.82999999106,1,"Adults"
"5601","8624051","general","Falso",2112.44400000298,2,"Adults"
"5602","8624051","general","Falso",2703.80599999404,3,"Adults"
"5603","8624051","general","Falso",4238.06000000298,4,"Adults"
"5604","8624051","general","Vero",2884.93200000298,5,"Adults"
"5605","8624051","coordination","2",8226.49000000298,1,"Adults"
"5606","8624051","coordination","Niente",6183.46399999404,2,"Adults"
"5607","8624051","coordination","15",5235.15499999702,3,"Adults"
"5608","8624051","coordination","15",8599.70699999404,4,"Adults"
"5609","8624051","coordination","R2",11542.041999994,5,"Adults"
"5610","8624051","competition","4",6908.15199999105,1,"Adults"
"5611","8624051","competition","15",13683.651999994,2,"Adults"
"5612","8624051","competition","15",7566.58800000299,3,"Adults"
"5613","8624051","competition","4",11425.39,4,"Adults"
"5614","8624051","competition","R1",13808.507000003,5,"Adults"
"5615","8624051","lottery","10",11277.649999997,1,"Adults"
"5616","8624051","lottery","R1",12197.137999994,2,"Adults"
"5617","8624051","lottery","15",9144.73600000297,3,"Adults"
"5618","8624179","general","Vero",4634.68400002384,1,"Adults"
"5619","8624179","general","Falso",2772.38900001192,2,"Adults"
"5620","8624179","general","Falso",2914.13400000001,3,"Adults"
"5621","8624179","general","Falso",3328.76199998808,4,"Adults"
"5622","8624179","general","Vero",2779.23800001192,5,"Adults"
"5623","8624179","coordination","2",11240.23,1,"Adults"
"5624","8624179","coordination","Niente",4382.63399997615,2,"Adults"
"5625","8624179","coordination","Niente",4601.98199997615,3,"Adults"
"5626","8624179","coordination","15",7006.18200002384,3,"Adults"
"5627","8624179","coordination","15",884.129999988072,4,"Adults"
"5628","8624179","coordination","R2",11497.2410000238,5,"Adults"
"5629","8624179","competition","4",7609.51700000001,1,"Adults"
"5630","8624179","competition","Niente",1614.88299999999,2,"Adults"
"5631","8624179","competition","15",5785.55499997616,2,"Adults"
"5632","8624179","competition","15",9419.30600002385,3,"Adults"
"5633","8624179","competition","4",820.961999988082,4,"Adults"
"5634","8624179","competition","R1",5738.39299997616,5,"Adults"
"5635","8624179","lottery","10",7076.38999999998,1,"Adults"
"5636","8624179","lottery","R1",10095.6010000119,2,"Adults"
"5637","8624179","lottery","15",6727.45200000005,3,"Adults"
"5638","8624048","general","Vero",3016.623,1,"Adults"
"5639","8624048","general","Falso",2400.084,2,"Adults"
"5640","8624048","general","Falso",2346.38999996424,3,"Adults"
"5641","8624048","general","Falso",2706.88899997616,4,"Adults"
"5642","8624048","general","Vero",3066.699,5,"Adults"
"5643","8624048","coordination","15",27616.306,1,"Adults"
"5644","8624048","coordination","2",40532.475,1,"Adults"
"5645","8624048","coordination","Niente",5832.72599997616,2,"Adults"
"5646","8624048","coordination","15",4116.617,3,"Adults"
"5647","8624048","coordination","15",8099.86899999999,4,"Adults"
"5648","8624048","coordination","R2",5666.58199999999,5,"Adults"
"5649","8624048","competition","4",14033.2,1,"Adults"
"5650","8624048","competition","4",5566.663,2,"Adults"
"5651","8624048","competition","15",7883.193,2,"Adults"
"5652","8624048","competition","15",3665.485,3,"Adults"
"5653","8624048","competition","4",5180.80300001192,4,"Adults"
"5654","8624048","competition","R1",4413.06199996424,5,"Adults"
"5655","8624048","lottery","Niente",3815.32499998808,1,"Adults"
"5656","8624048","lottery","10",6815.625,1,"Adults"
"5657","8624048","lottery","R1",4750.08299999998,2,"Adults"
"5658","8624048","lottery","15",2766.73600000003,3,"Adults"
"5659","8623995","general","Vero",5481,1,"Adults"
"5660","8623995","general","Falso",3633,2,"Adults"
"5661","8623995","general","Falso",3165,3,"Adults"
"5662","8623995","general","Falso",3066,4,"Adults"
"5663","8623995","general","Vero",2799,5,"Adults"
"5664","8623995","coordination","2",15594,1,"Adults"
"5665","8623995","coordination","Niente",10047,2,"Adults"
"5666","8623995","coordination","15",6330,3,"Adults"
"5667","8623995","coordination","15",3949,4,"Adults"
"5668","8623995","coordination","R2",15829,5,"Adults"
"5669","8623995","competition","4",10214,1,"Adults"
"5670","8623995","competition","15",7264,2,"Adults"
"5671","8623995","competition","15",6163,3,"Adults"
"5672","8623995","competition","4",4416,4,"Adults"
"5673","8623995","competition","R1",9865,5,"Adults"
"5674","8623995","lottery","10",8965,1,"Adults"
"5675","8623995","lottery","R1",15111,2,"Adults"
"5676","8623995","lottery","15",5882,3,"Adults"
"5677","8624070","general","Vero",3438,1,"Adults"
"5678","8624070","general","Falso",2032,2,"Adults"
"5679","8624070","general","Falso",2666,3,"Adults"
"5680","8624070","general","Falso",2543,4,"Adults"
"5681","8624070","general","Vero",4387,5,"Adults"
"5682","8624070","coordination","2",10737,1,"Adults"
"5683","8624070","coordination","Niente",6954,2,"Adults"
"5684","8624070","coordination","15",3886.99999999999,3,"Adults"
"5685","8624070","coordination","15",6138,4,"Adults"
"5686","8624070","coordination","R2",8532,5,"Adults"
"5687","8624070","competition","4",8336,1,"Adults"
"5688","8624070","competition","15",6260,2,"Adults"
"5689","8624070","competition","15",3459,3,"Adults"
"5690","8624070","competition","4",1654,4,"Adults"
"5691","8624070","competition","R1",5671.00000000001,5,"Adults"
"5692","8624070","lottery","10",6238,1,"Adults"
"5693","8624070","lottery","R3",10205,2,"Adults"
"5694","8624070","lottery","R3",31182,2,"Adults"
"5695","8624070","lottery","R1",34755,2,"Adults"
"5696","8624070","lottery","15",7121,3,"Adults"
"5697","8624054","general","Vero",9500.21900000001,1,"Adults"
"5698","8624054","general","Falso",2659.70300000039,2,"Adults"
"5699","8624054","general","Falso",4057.40599999888,3,"Adults"
"5700","8624054","general","Falso",4071.932,4,"Adults"
"5701","8624054","general","Vero",3628.25099999999,5,"Adults"
"5702","8624054","coordination","2",15914.006,1,"Adults"
"5703","8624054","coordination","Niente",12568.3039999996,2,"Adults"
"5704","8624054","coordination","15",6922.40300000037,3,"Adults"
"5705","8624054","coordination","15",10813.8559999989,4,"Adults"
"5706","8624054","coordination","R2",14001.3439999993,5,"Adults"
"5707","8624054","competition","4",11046.6039999989,1,"Adults"
"5708","8624054","competition","15",7959.59200000006,2,"Adults"
"5709","8624054","competition","15",6806.70999999926,3,"Adults"
"5710","8624054","competition","4",9712.41599999886,4,"Adults"
"5711","8624054","competition","R1",9087.14399999962,5,"Adults"
"5712","8624054","lottery","10",23606.6529999992,1,"Adults"
"5713","8624054","lottery","R3",13351.0980000003,2,"Adults"
"5714","8624054","lottery","R1",14825.8979999992,2,"Adults"
"5715","8624054","lottery","Niente",10612.4609999993,3,"Adults"
"5716","8624054","lottery","15",17053.1610000004,3,"Adults"
"5717","8624004","general","Vero",4102.71800004768,1,"Adults"
"5718","8624004","general","Falso",2090.98100004768,2,"Adults"
"5719","8624004","general","Falso",2168.78799997616,3,"Adults"
"5720","8624004","general","Falso",5145.56199995232,4,"Adults"
"5721","8624004","general","Vero",3113.188,5,"Adults"
"5722","8624004","coordination","Niente",9031.61700002384,1,"Adults"
"5723","8624004","coordination","2",12247.3169999523,1,"Adults"
"5724","8624004","coordination","Niente",7666.554,2,"Adults"
"5725","8624004","coordination","15",5961.75799997616,3,"Adults"
"5726","8624004","coordination","15",15229.3780000238,4,"Adults"
"5727","8624004","coordination","R2",1389.14400002384,5,"Adults"
"5728","8624004","competition","4",13644.3709999523,1,"Adults"
"5729","8624004","competition","15",6111.63600002383,2,"Adults"
"5730","8624004","competition","15",6043.583,3,"Adults"
"5731","8624004","competition","4",8594.22199997616,4,"Adults"
"5732","8624004","competition","R1",14619.846,5,"Adults"
"5733","8624004","lottery","10",7176.44099997616,1,"Adults"
"5734","8624004","lottery","R1",10695.4499999761,2,"Adults"
"5735","8624004","lottery","15",8043.1979999523,3,"Adults"
"5736","8716022","general","Vero",4146.69100000005,1,"Adults"
"5737","8716022","general","Falso",2851.48000000005,2,"Adults"
"5738","8716022","general","Falso",3389.80999999995,3,"Adults"
"5739","8716022","general","Falso",3518.541,4,"Adults"
"5740","8716022","general","Vero",5353.39099999991,5,"Adults"
"5741","8716022","coordination","2",18084.0000000001,1,"Adults"
"5742","8716022","coordination","Niente",8206.19599999995,2,"Adults"
"5743","8716022","coordination","15",6437.91999999995,3,"Adults"
"5744","8716022","coordination","15",1604.92400000004,4,"Adults"
"5745","8716022","coordination","R2",9645.85899999995,5,"Adults"
"5746","8716022","competition","4",5951.87900000004,1,"Adults"
"5747","8716022","competition","15",1230.34200000009,2,"Adults"
"5748","8716022","competition","15",4543.3419999999,3,"Adults"
"5749","8716022","competition","4",1145.85400000005,4,"Adults"
"5750","8716022","competition","R1",10843.048,5,"Adults"
"5751","8716022","lottery","10",7897.23899999991,1,"Adults"
"5752","8716022","lottery","R1",12068.204,2,"Adults"
"5753","8716022","lottery","15",6227.26400000008,3,"Adults"
"5754","8716020","general","Vero",2802,1,"Adults"
"5755","8716020","general","Falso",2135,2,"Adults"
"5756","8716020","general","Falso",2168,3,"Adults"
"5757","8716020","general","Falso",2669,4,"Adults"
"5758","8716020","general","Vero",4152,5,"Adults"
"5759","8716020","coordination","2",8935,1,"Adults"
"5760","8716020","coordination","Niente",6767,2,"Adults"
"5761","8716020","coordination","15",3634,3,"Adults"
"5762","8716020","coordination","15",4984,4,"Adults"
"5763","8716020","coordination","R2",8071,5,"Adults"
"5764","8716020","competition","4",3818,1,"Adults"
"5765","8716020","competition","15",3798,2,"Adults"
"5766","8716020","competition","15",7587,3,"Adults"
"5767","8716020","competition","4",1000,4,"Adults"
"5768","8716020","competition","R1",8287,5,"Adults"
"5769","8716020","lottery","10",5318,1,"Adults"
"5770","8716020","lottery","R1",5901,2,"Adults"
"5771","8716020","lottery","15",2900,3,"Adults"
"5772","8722109","general","Vero",3586.702,1,"Adults"
"5773","8722109","general","Falso",2171.62899999993,2,"Adults"
"5774","8722109","general","Falso",3336.67899999993,3,"Adults"
"5775","8722109","general","Falso",2519.17899999998,4,"Adults"
"5776","8722109","general","Falso",7061.72,5,"Adults"
"5777","8722109","general","Vero",9535.177,5,"Adults"
"5778","8722109","coordination","2",10003.6049999999,1,"Adults"
