"sub","game","sum","mean.up","mean.rt","median.rt","mean.switch","mean.payoff","prop","count.trial","flag.trial","flag.variance","version","flag.switch.0","flag.switch.1","flag.ns","slope.lottery","flag.slopes","flag.lottery","Gender","Age","age.cat"
"7312617","lottery",6,0.4,1238,1003,0.714285714285714,7.6,0.4,15,0,0,"ver1","0","0","0",0.181000412725429,"1","1","F",12,"Adolescents"
"7312618","competition",7,0.466666666666667,1070.42266692098,425.286000381457,0.5,8.60496453900709,0.466666666666667,15,0,0,"ver1","0","0","0",-0.169698616136028,"0","0","F",12,"Adolescents"
"7312618","coordination",3,0.2,1475.39940012716,824.250999809272,0.357142857142857,7.84148936170213,0.2,15,0,0,"ver1","0","0","0",-0.169698616136028,"0","0","F",12,"Adolescents"
"7312618","lottery",4,0.266666666666667,2269.56040011444,1266.11899980927,0.571428571428571,8,0.266666666666667,15,0,0,"ver1","0","0","0",-0.169698616136028,"0","0","F",12,"Adolescents"
"7312619","competition",6,0.4,1394.53333333333,1249,0.428571428571429,8.84290780141844,0.4,15,0,0,"ver1","0","0","0",-0.387257456745641,"0","0","M",12,"Adolescents"
"7312619","coordination",14,0.933333333333333,1150.06666666667,948,0.0714285714285714,8.13297872340426,0.933333333333333,15,0,0,"ver1","0","0","0",-0.387257456745641,"0","0","M",12,"Adolescents"
"7312619","lottery",6,0.4,1629.8,1726,0.5,8.2,0.4,15,0,0,"ver1","0","0","0",-0.387257456745641,"0","0","M",12,"Adolescents"
"7312620","competition",2,0.133333333333333,2025.26666666667,1717,0.142857142857143,8.4113475177305,0.133333333333333,15,0,0,"ver1","0","0","0",-0.391248340719345,"0","0","F",11,"Children"
"7312620","coordination",14,0.933333333333333,1476.66666666667,1101,0.142857142857143,7.74113475177305,0.933333333333333,15,0,0,"ver1","0","0","0",-0.391248340719345,"0","0","F",11,"Children"
"7312620","lottery",4,0.266666666666667,3426.8,2817,0.5,8.2,0.266666666666667,15,0,0,"ver1","0","0","0",-0.391248340719345,"0","0","F",11,"Children"
"7312621","competition",7,0.466666666666667,1474.11099999563,1327.91199999404,0.428571428571429,8.65992907801419,0.466666666666667,15,0,0,"ver1","0","0","0",-0.284677325683857,"0","0","F",12,"Adolescents"
"7312621","coordination",7,0.466666666666667,4523.53459999603,3324.56499998808,0.714285714285714,8.61099290780142,0.466666666666667,15,0,0,"ver1","0","0","0",-0.284677325683857,"0","0","F",12,"Adolescents"
"7312621","lottery",3,0.2,2069.74519999483,1310.81700000595,0.357142857142857,8.1,0.2,15,0,0,"ver1","0","0","0",-0.284677325683857,"0","0","F",12,"Adolescents"
"7312623","competition",13,0.866666666666667,2006.25706666111,1275.343,0.285714285714286,8.83120567375886,0.866666666666667,15,0,0,"ver1","0","0","0",-1.45885163410881,"0","0","M",11,"Children"
"7312623","coordination",13,0.866666666666667,3257.11106666269,985.614999988073,0.0714285714285714,8.85886524822695,0.866666666666667,15,0,0,"ver1","0","0","0",-1.45885163410881,"0","0","M",11,"Children"
"7312623","lottery",12,0.8,1441.01973333413,1042.22199998808,0.214285714285714,8.73333333333333,0.8,15,0,0,"ver1","0","0","0",-1.45885163410881,"0","0","M",11,"Children"
"7312624","competition",7,0.466666666666667,2398.74286654904,2624.57799980926,0.642857142857143,8.58475177304964,0.466666666666667,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","F",11,"Children"
"7312624","coordination",7,0.466666666666667,2825.4709332634,2116.81099995231,0.0714285714285714,10.9471631205674,0.466666666666667,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","F",11,"Children"
"7312624","lottery",7,0.466666666666667,1551.04666652043,1362.583,0.0714285714285714,9.63333333333333,0.466666666666667,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","F",11,"Children"
"7312625","competition",9,0.6,2550.97940033061,1539.32100019073,0.5,8.44751773049645,0.6,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","M",12,"Adolescents"
"7312625","coordination",14,0.933333333333333,1637.8094670227,1742.1490005722,0.0714285714285714,8.13297872340426,0.933333333333333,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","M",12,"Adolescents"
"7312625","lottery",6,0.4,1748.59333366394,1653.50700000001,0.0714285714285714,9.6,0.4,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","M",12,"Adolescents"
"7312626","competition",5,0.333333333333333,2412.67573333333,772.81400019073,0.5,8.0613475177305,0.333333333333333,15,0,0,"ver1","0","0","0",-0.455705463406505,"0","0","M",13,"Adolescents"
"7312626","coordination",5,0.333333333333333,3018.40326660309,2810.87099961854,0.5,9.18404255319149,0.333333333333333,15,0,0,"ver1","0","0","0",-0.455705463406505,"0","0","M",13,"Adolescents"
"7312626","lottery",1,0.0666666666666667,1083.2076,690.820000190724,0.142857142857143,8.16666666666667,0.0666666666666667,15,0,0,"ver1","0","0","0",-0.455705463406505,"0","0","M",13,"Adolescents"
"7312627","competition",9,0.6,3609.7877999555,3065.68799985695,0.428571428571429,8.78510638297872,0.6,15,0,0,"ver1","0","0","0",-0.62160454039757,"0","0","F",11,"Children"
"7312627","coordination",13,0.866666666666667,1618.46299992688,1446.86899990463,0.285714285714286,8.46702127659574,0.866666666666667,15,0,0,"ver1","0","0","0",-0.62160454039757,"0","0","F",11,"Children"
"7312627","lottery",8,0.533333333333333,1195.74426663488,954.906999952305,0.571428571428571,8.4,0.533333333333333,15,0,0,"ver1","0","0","0",-0.62160454039757,"0","0","F",11,"Children"
"7312628","competition",6,0.4,1943.2,1203,0.857142857142857,8.32943262411347,0.4,15,0,0,"ver1","0","0","0",-0.231001603928904,"0","0","M",12,"Adolescents"
"7312628","coordination",15,1,2003.4,1586,0,7.37234042553191,1,15,0,1,"ver1","0","0","0",-0.231001603928904,"0","0","M",12,"Adolescents"
"7312628","lottery",8,0.533333333333333,4262.46666666667,3849,0.428571428571429,8,0.533333333333333,15,0,0,"ver1","0","0","0",-0.231001603928904,"0","0","M",12,"Adolescents"
"7312629","competition",11,0.733333333333333,1698.58606675568,1178.184,0.214285714285714,8.66489361702128,0.733333333333333,15,0,0,"ver1","0","0","0",-0.592439261503596,"0","0","M",11,"Children"
"7312629","coordination",8,0.533333333333333,979.837933676656,712.454000572201,0.785714285714286,7.6854609929078,0.533333333333333,15,0,0,"ver1","0","0","0",-0.592439261503596,"0","0","M",11,"Children"
"7312629","lottery",11,0.733333333333333,545.681200356039,417.492000572209,0.428571428571429,8.23333333333333,0.733333333333333,15,0,0,"ver1","0","0","0",-0.592439261503596,"0","0","M",11,"Children"
"7312658","competition",1,0.0666666666666667,3372.41533310445,2036.94199980926,0.0714285714285714,8.30035460992908,0.0666666666666667,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","M",11,"Children"
"7312658","coordination",7,0.466666666666667,5248.34759978383,2408.2059994278,0.5,10.1507092198582,0.466666666666667,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","M",11,"Children"
"7312658","lottery",6,0.4,2064.29139988556,1439.41500000001,0.0714285714285714,9.6,0.4,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","M",11,"Children"
"7312665","competition",7,0.466666666666667,1891.9980665713,1930.72199995231,0.642857142857143,8.79539007092199,0.466666666666667,15,0,0,"ver1","0","0","0",-1.31455401061691,"0","0","F",11,"Children"
"7312665","coordination",8,0.533333333333333,1517.58139987602,1633.91199990464,0.357142857142857,10.0641843971631,0.533333333333333,15,0,0,"ver1","0","0","0",-1.31455401061691,"0","0","F",11,"Children"
"7312665","lottery",9,0.6,1499.57153325704,1367.598,0.357142857142857,8.9,0.6,15,0,0,"ver1","0","0","0",-1.31455401061691,"0","0","F",11,"Children"
"7312667","competition",7,0.466666666666667,2556.13333333333,2101,0.571428571428571,8.46737588652482,0.466666666666667,15,0,0,"ver1","0","0","0",-0.35273882652111,"0","0","M",13,"Adolescents"
"7312667","coordination",7,0.466666666666667,1291.2,1184,0.285714285714286,10.0414893617021,0.466666666666667,15,0,0,"ver1","0","0","0",-0.35273882652111,"0","0","M",13,"Adolescents"
"7312667","lottery",9,0.6,2102,1317,0.642857142857143,8.1,0.6,15,0,0,"ver1","0","0","0",-0.35273882652111,"0","0","M",13,"Adolescents"
"7312776","competition",9,0.6,632.217866645209,420.975999988077,0.428571428571429,8.20035460992908,0.6,15,0,0,"ver1","0","0","0",1.09882540899123,"1","1","M",11,"Children"
"7312776","coordination",0,0,1907.94746664362,1919.38999998808,0,8,0,15,0,1,"ver1","0","0","0",1.09882540899123,"1","1","M",11,"Children"
"7312776","lottery",5,0.333333333333333,908.149866640442,647.072999964235,0.357142857142857,6.83333333333333,0.333333333333333,15,0,0,"ver1","0","0","0",1.09882540899123,"1","1","M",11,"Children"
"7312947","competition",4,0.266666666666667,2270.93333333333,2133,0.214285714285714,8.72304964539007,0.266666666666667,15,0,0,"ver1","1","0","1",NA,"0","1","F",12,"Adolescents"
"7312947","coordination",0,0,1130.73333333333,1034,0,8,0,15,0,1,"ver1","1","0","1",NA,"0","1","F",12,"Adolescents"
"7312947","lottery",0,0,1539.8,1232,0,8,0,15,0,1,"ver1","1","0","1",NA,"0","1","F",12,"Adolescents"
"7312948","competition",8,0.533333333333333,2592.22059982198,1040.18100019073,0.357142857142857,8.30496453900709,0.533333333333333,15,0,0,"ver1","0","0","0",0.712716336881413,"1","1","M",11,"Children"
"7312948","coordination",5,0.333333333333333,1078.00386655223,816.932999618526,0.5,7.15141843971631,0.333333333333333,15,0,0,"ver1","0","0","0",0.712716336881413,"1","1","M",11,"Children"
"7312948","lottery",7,0.466666666666667,1655.74686639964,971.695999809279,0.571428571428571,7.03333333333333,0.466666666666667,15,0,0,"ver1","0","0","0",0.712716336881413,"1","1","M",11,"Children"
"7312949","competition",4,0.266666666666667,1857.13333333333,1601,0.428571428571429,8.29007092198582,0.266666666666667,15,0,0,"ver1","0","0","0",0.886876910572573,"1","1","F",11,"Children"
"7312949","coordination",7,0.466666666666667,2552.93333333333,2108,0.571428571428571,8.15567375886525,0.466666666666667,15,0,0,"ver1","0","0","0",0.886876910572573,"1","1","F",11,"Children"
"7312949","lottery",4,0.266666666666667,1711,1551,0.357142857142857,7.06666666666667,0.266666666666667,15,0,0,"ver1","0","0","0",0.886876910572573,"1","1","F",11,"Children"
"7312952","competition",8,0.533333333333333,1248.08046665435,1005.93399998212,0.428571428571429,8.60744680851064,0.533333333333333,15,0,0,"ver1","0","0","0",-0.454604027448677,"0","0","M",11,"Children"
"7312952","coordination",4,0.266666666666667,2233.83519998728,1639.02099997616,0.428571428571429,8.52198581560284,0.266666666666667,15,0,0,"ver1","0","0","0",-0.454604027448677,"0","0","M",11,"Children"
"7312952","lottery",6,0.4,1466.34786665355,871.690999988074,0.571428571428571,8.26666666666667,0.4,15,0,0,"ver1","0","0","0",-0.454604027448677,"0","0","M",11,"Children"
"7312953","competition",9,0.6,3108.73333333333,2410,0.357142857142857,7.99787234042553,0.6,15,0,0,"ver1","0","0","0",0.43634526431646,"1","1","F",11,"Children"
"7312953","coordination",8,0.533333333333333,2513.66666666667,2334,0.357142857142857,7.6936170212766,0.533333333333333,15,0,0,"ver1","0","0","0",0.43634526431646,"1","1","F",11,"Children"
"7312953","lottery",7,0.466666666666667,3615.4,2851,0.642857142857143,7.3,0.466666666666667,15,0,0,"ver1","0","0","0",0.43634526431646,"1","1","F",11,"Children"
"7312954","competition",2,0.133333333333333,2344.66666666667,1933,0.214285714285714,7.78014184397163,0.133333333333333,15,0,0,"ver1","1","0","1",NA,"0","1","F",12,"Adolescents"
"7312954","coordination",2,0.133333333333333,1470.73333333333,1216,0.142857142857143,7.97588652482269,0.133333333333333,15,0,0,"ver1","1","0","1",NA,"0","1","F",12,"Adolescents"
"7312954","lottery",0,0,1296.06666666667,1051,0,8,0,15,0,1,"ver1","1","0","1",NA,"0","1","F",12,"Adolescents"
"7312955","competition",8,0.533333333333333,1424.33333333333,1245.00000000001,0.0714285714285714,9.23829787234042,0.533333333333333,15,0,0,"ver1","0","0","0",-2.25107502517117,"0","0","M",13,"Adolescents"
"7312955","coordination",9,0.6,1595.2,1384,0.0714285714285714,10.7127659574468,0.6,15,0,0,"ver1","0","0","0",-2.25107502517117,"0","0","M",13,"Adolescents"
"7312955","lottery",9,0.6,3179.8,2533,0.214285714285714,9.3,0.6,15,0,0,"ver1","0","0","0",-2.25107502517117,"0","0","M",13,"Adolescents"
"7312956","competition",15,1,1048.73333333333,920,0,8.77127659574468,1,15,0,1,"ver1","0","0","0",-2.69930933554894,"0","0","M",11,"Children"
"7312956","coordination",7,0.466666666666667,3719.13333333333,2701,0.5,8.84539007092199,0.466666666666667,15,0,0,"ver1","0","0","0",-2.69930933554894,"0","0","M",11,"Children"
"7312956","lottery",5,0.333333333333333,2654.6,1966,0.214285714285714,9.36666666666667,0.333333333333333,15,0,0,"ver1","0","0","0",-2.69930933554894,"0","0","M",11,"Children"
"7312957","competition",3,0.2,2096.13333333333,1599,0.428571428571429,8.3531914893617,0.2,15,0,0,"ver1","0","0","0",0.316109077928607,"1","1","M",11,"Children"
"7312957","coordination",0,0,1324.53333333333,1067,0,8,0,15,0,1,"ver1","0","0","0",0.316109077928607,"1","1","M",11,"Children"
"7312957","lottery",8,0.533333333333333,1098.93333333333,1101,0.357142857142857,7.4,0.533333333333333,15,0,0,"ver1","0","0","0",0.316109077928607,"1","1","M",11,"Children"
"7312958","competition",5,0.333333333333333,2475.86666666667,2128,0.142857142857143,8.79964539007092,0.333333333333333,15,0,0,"ver1","0","0","0",-1.755878743835,"0","0","M",11,"Children"
"7312958","coordination",9,0.6,1358,1284,0.357142857142857,8.65390070921986,0.6,15,0,0,"ver1","0","0","0",-1.755878743835,"0","0","M",11,"Children"
"7312958","lottery",7,0.466666666666667,2290.33333333333,1801,0.357142857142857,9.16666666666667,0.466666666666667,15,0,0,"ver1","0","0","0",-1.755878743835,"0","0","M",11,"Children"
"7312959","competition",9,0.6,1714.8,1117,0.571428571428571,8.49893617021277,0.6,15,0,0,"ver1","0","0","0",-0.357824820018827,"0","0","M",12,"Adolescents"
"7312959","coordination",8,0.533333333333333,2604.66666666667,2364,0.5,6.81170212765957,0.533333333333333,15,0,0,"ver1","0","0","0",-0.357824820018827,"0","0","M",12,"Adolescents"
"7312959","lottery",10,0.666666666666667,1829.93333333333,1237,0.571428571428571,8.06666666666667,0.666666666666667,15,0,0,"ver1","0","0","0",-0.357824820018827,"0","0","M",12,"Adolescents"
"7312960","competition",1,0.0666666666666667,2961.94239995231,1764.40599990463,0.142857142857143,8.07588652482269,0.0666666666666667,15,0,0,"ver1","0","0","0",0.0356065834789563,"1","1","M",11,"Children"
"7312960","coordination",2,0.133333333333333,1814.16133327929,1049.15200004767,0.285714285714286,8.48475177304964,0.133333333333333,15,0,0,"ver1","0","0","0",0.0356065834789563,"1","1","M",11,"Children"
"7312960","lottery",3,0.2,1173.05866660945,976.855999904627,0.428571428571429,7.83333333333333,0.2,15,0,0,"ver1","0","0","0",0.0356065834789563,"1","1","M",11,"Children"
"7312961","competition",5,0.333333333333333,1911.66666666667,1518,0.357142857142857,8.8177304964539,0.333333333333333,15,0,0,"ver1","1","0","1",NA,"0","1","F",12,"Adolescents"
"7312961","coordination",6,0.4,1419.33333333333,1400,0.571428571428571,8.98794326241135,0.4,15,0,0,"ver1","1","0","1",NA,"0","1","F",12,"Adolescents"
"7312961","lottery",0,0,1281.13333333333,1115,0,8,0,15,0,1,"ver1","1","0","1",NA,"0","1","F",12,"Adolescents"
"7312962","competition",6,0.4,1481.91900035604,1112.11600076294,0.357142857142857,8.83439716312057,0.4,15,0,0,"ver1","0","0","0",-1.44160498956999,"0","0","M",11,"Children"
"7312962","coordination",4,0.266666666666667,1586.2240670227,1329.265,0.214285714285714,9.94432624113475,0.266666666666667,15,0,0,"ver1","0","0","0",-1.44160498956999,"0","0","M",11,"Children"
"7312962","lottery",5,0.333333333333333,2668.80120033061,1972.21600019073,0.357142857142857,8.96666666666667,0.333333333333333,15,0,0,"ver1","0","0","0",-1.44160498956999,"0","0","M",11,"Children"
"7312963","competition",5,0.333333333333333,1341.03213333969,1226.34599990463,0.428571428571429,8.37198581560284,0.333333333333333,15,0,0,"ver1","0","0","0",-2.39097831327908,"0","0","F",11,"Children"
"7312963","coordination",6,0.4,1535.75319999364,1331.01199995232,0.357142857142857,9.81382978723404,0.4,15,0,0,"ver1","0","0","0",-2.39097831327908,"0","0","F",11,"Children"
"7312963","lottery",5,0.333333333333333,1570.57386665713,1339.28999999999,0.357142857142857,9.3,0.333333333333333,15,0,0,"ver1","0","0","0",-2.39097831327908,"0","0","F",11,"Children"
"7312964","competition",8,0.533333333333333,1626.70600021617,1175.808,0.571428571428571,8.66808510638298,0.533333333333333,15,0,0,"ver1","0","0","0",0.0711841444450246,"1","1","F",11,"Children"
"7312964","coordination",5,0.333333333333333,2598.73380027974,2356.408,0.357142857142857,9.47163120567376,0.333333333333333,15,0,0,"ver1","0","0","0",0.0711841444450246,"1","1","F",11,"Children"
"7312964","lottery",8,0.533333333333333,1124.78246687012,1008.77700019073,0.5,7.66666666666667,0.533333333333333,15,0,0,"ver1","0","0","0",0.0711841444450246,"1","1","F",11,"Children"
"7312965","competition",11,0.733333333333333,3576.67519970754,1372.21699980926,0.428571428571429,8.28617021276596,0.733333333333333,15,0,0,"ver1","0","0","0",0.204636492195532,"1","1","M",12,"Adolescents"
"7312965","coordination",7,0.466666666666667,1035.58099956767,679.334999618528,0.5,8.60602836879433,0.466666666666667,15,0,0,"ver1","0","0","0",0.204636492195532,"1","1","M",12,"Adolescents"
"7312965","lottery",9,0.6,1690.62279955495,1325.25299980927,0.5,7.5,0.6,15,0,0,"ver1","0","0","0",0.204636492195532,"1","1","M",12,"Adolescents"
"7312966","competition",7,0.466666666666667,3932.41840003497,3168.59099999999,0.571428571428571,8.22163120567376,0.466666666666667,15,0,0,"ver1","0","0","0",-0.292856899070621,"0","0","F",12,"Adolescents"
"7312966","coordination",9,0.6,2588.71500007311,1838.39799999999,0.571428571428571,8.78404255319149,0.6,15,0,0,"ver1","0","0","0",-0.292856899070621,"0","0","F",12,"Adolescents"
"7312966","lottery",8,0.533333333333333,3688.18353338738,2531.69499995232,0.357142857142857,8.06666666666667,0.533333333333333,15,0,0,"ver1","0","0","0",-0.292856899070621,"0","0","F",12,"Adolescents"
"7312967","competition",8,0.533333333333333,1430.0854666476,1162.03400000001,0.214285714285714,9.10425531914894,0.533333333333333,15,0,0,"ver1","0","0","0",-1.6038738379658,"0","0","M",11,"Children"
"7312967","coordination",10,0.666666666666667,1290.31826664283,1161.52899995232,0.0714285714285714,10.3439716312057,0.666666666666667,15,0,0,"ver1","0","0","0",-1.6038738379658,"0","0","M",11,"Children"
"7312967","lottery",7,0.466666666666667,3762.73613331982,3868.26,0.214285714285714,9.1,0.466666666666667,15,0,0,"ver1","0","0","0",-1.6038738379658,"0","0","M",11,"Children"
